url	verb	hash	graphname
https://search.idigbio.org/v2/view/mediarecords/d29bca5d-760b-4ded-86d1-a108506dbeed	http://purl.org/pav/hasVersion	hash://sha256/cecc789998483bd2c8078ad836de3233c01817b3bdff071db3bce33f7c730381	urn:uuid:0fd64927-a626-446e-abc9-3304dbcbc792
https://api.idigbio.org/v2/media/d29bca5d-760b-4ded-86d1-a108506dbeed?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/143bdb03c031c64bbe6bf2e924d4a762c617c198c7def0fa615f037b289668d6	urn:uuid:8be7d283-1a3b-4ebb-b926-a96208c9d616
https://api.idigbio.org/v2/media/d29bca5d-760b-4ded-86d1-a108506dbeed?size=webview	http://purl.org/pav/hasVersion	hash://sha256/99fa95df6dc2ab52f1dd57f523087c760a6a7a2bf454e00abaf77d9d7f8bad3b	urn:uuid:cb98f34d-3aca-4552-b3c8-0351e656162f
https://api.idigbio.org/v2/media/d29bca5d-760b-4ded-86d1-a108506dbeed?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/5216310c8810e194621169edd17160e5f49458a4d172a540d1db6e6f81c19099	urn:uuid:9c953743-69ae-46fe-84b2-6ed5a06d33c9
https://search.idigbio.org/v2/view/mediarecords/3a59d104-8a6a-45b7-a074-c693058bf56d	http://purl.org/pav/hasVersion	hash://sha256/c0da9b802acd1469421ba20984b8edf57bf6d60c8a92d8a9d446d389de589ba2	urn:uuid:012e8e48-d77f-4594-9732-a22c569e856e
https://api.idigbio.org/v2/media/3a59d104-8a6a-45b7-a074-c693058bf56d?size=thumbnail	http://purl.org/pav/hasVersion	hash://sha256/45dbeb7e75676b73077a58507a95f88d492c5be24b835745ed7d59db7ece0e0b	urn:uuid:f63d64d8-e1fa-4b0e-9df0-3aa6defcef87
https://api.idigbio.org/v2/media/3a59d104-8a6a-45b7-a074-c693058bf56d?size=webview	http://purl.org/pav/hasVersion	hash://sha256/5ffc4e1f4657019f674523292dd451b6c7faf223670f387f1177560923ff097e	urn:uuid:98b294cc-dcc7-419d-8fd0-9e4f0652c611
https://api.idigbio.org/v2/media/3a59d104-8a6a-45b7-a074-c693058bf56d?size=fullsize	http://purl.org/pav/hasVersion	hash://sha256/479b9a49abab06193c8635838434cdb9422e0f534389727bc0fe3ebc17982b7d	urn:uuid:f816aed6-e266-490f-a6bd-13bf4b45750c
https://scan-bugs.org:443/imglib/scan/MSU_MSUC/201511/MSUC20341_1447205892.jpg	http://purl.org/pav/hasVersion	hash://sha256/aced5185f0a3e5da487907f733674e6a6a4fc3df52df7f9a39674f6e6c36ea1e	urn:uuid:071f667d-6f9a-45b1-9175-50a6328e8c29
https://scan-bugs.org:443/imglib/scan/MSU_MSUC/201511/MSUC20343_1447205923.jpg	http://purl.org/pav/hasVersion	hash://sha256/ebbce2d44287569d415df02dd4cab2231309b9b9dc2cd86c3233845abfa7d722	urn:uuid:1beb4a33-7dd4-435d-833e-50816c5b4d6e
https://scan-bugs.org:443/imglib/scan/MSU_MSUC/201511/MSUC20344_1447205933.jpg	http://purl.org/pav/hasVersion	hash://sha256/eac2bb6d5ab528e6e75e540f0c50fe4dd6bee3e546f9fe9a11c8abe44ce049e2	urn:uuid:e9303613-878c-4002-ac76-25257c9ed1ef
https://scan-bugs.org:443/imglib/scan/MSU_MSUC/201511/MSUC20342_1447205901.jpg	http://purl.org/pav/hasVersion	hash://sha256/05472f870d3ab1898c87d5c090a45c3c4f2214b10784d5076b2b7c5fc5d5ccc6	urn:uuid:b7b6b5b9-edb4-4cc2-9b83-51eaa64d34bc
https://scan-bugs.org:443/imglib/scan/MSU_MSUC/201511/MSUC20339_1447205873.jpg	http://purl.org/pav/hasVersion	hash://sha256/f52882d3b9fdc0e36d0ffad05c2bea7afe0f49d9e11e8c1ac67ba2c85ea5955c	urn:uuid:3e472719-1f81-40d4-81d1-b7b60fbf419b
